web-scraper-order,web-scraper-start-url,page,url,imgSrc,name,description
1621182566-446,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2019-08-12/712983936162_d6af59b91c96da640890_96.png,Nightowl,"Bringing the best parts of email to Slack: Scheduled messages, BCC, drafts, & recipient groups"
1621182524-308,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2021-02-07/1716898968278_1bd82b0a8b2c3164f58b_96.png,Pupster,Pupster makes Slack a dog-friendly workplace 🐶 🤖
1621182496-223,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2020-07-31/1269035738950_bb4be1fa0c2c41a93e79_96.png,Knowi,Search-based analytics | Ask questions from your Knowi data in Slack.
1621182468-126,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2019-06-04/655394210725_a4518e8038aa242d347a_96.png,Crystal,Crystal is the app that tells you anyone’s personality and helps you communicate more effectively.
1621182574-462,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-07-23/403895177205_5bba247da24a9129c161_96.png,Zendesk,"View, create, and take action on support tickets from any Slack channel"
1621182566-457,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-11-28/1527825423734_a455af3502c163b884f6_96.png,Officely,The only desk booking and team scheduling tool that lives in Slack
1621182460-104,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2019-11-18/841384091622_f7a1613a927df0040617_96.png,Amazon Chime Meetings,Instantly start and join Amazon Chime meetings from Slack
1621182524-312,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-11-24/1520960949093_e559e196a66321107cb5_96.png,Expenses,"Create employee budgets, track receipts and expenses."
1621182468-137,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2020-02-27/972694137908_ec778798cb58feffc016_96.png,Claris Connect,Claris Connect allows you to create workflows with other systems.
1621182460-94,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-12-18/288630232324_17eb075d69c2151ae969_96.png,Clockwise,Automatically sync your work calendar with your Slack status
1621182446-51,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-04-20/1071625052965_676d1287a327ca93b96f_96.png,Epson Printer,Print Bot by Seiko Epson Corporation
1621182595-535,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2019-08-29/742984655284_3911bdd1458af62e7ba5_96.png,Salesforce,Search and view information from Salesforce in Slack.
1621182460-111,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2020-06-11/1178639934917_ed73b76d5775ffe73eb4_96.png,VoiceText,Send & receive transcribed voice messages directly in Slack
1621182468-128,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2020-06-25/1206352605171_423e21d4fa4a7f69c254_96.png,LaunchDarkly,"View, monitor, and control feature flags directly from Slack"
1621182566-450,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-05-02/1098744914277_c9dca91db385183772e0_96.jpg,OOO,Automate your out of office reply – just like in email but easier
1621182452-67,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2016-02-12/21128668674_17e2774cf7afed4b345e_96.png,Automate.io,Connect Slack with 200+ popular apps. Setup custom notifications. Create workflow Bots across apps.
1621182460-84,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2020-12-16/1577174842197_d9447d3e8a23a749b569_96.png,Typeform,Get notified in a channel or direct message when someone completes a typeform
1621182440-10,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-01-17/300655353986_53957f8929256e832140_96.png,Disco,"Celebrate values-driven work, foster team appreciation, and measure engagement around company culture."
1621182452-65,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-01-17/300655353986_53957f8929256e832140_96.png,Disco,"Celebrate values-driven work, foster team appreciation, and measure engagement around company culture."
1621182452-58,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2020-10-26/1466083688641_05afc842ead4d799a4fc_96.png,Polly,"Instant engagement through polls, surveys, standups and trivia 📊"
1621182538-351,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2021-01-25/1680548373876_08bcd7da61f0761d9dcd_96.png,PagerDuty,Spend less time reacting to incidents and more time developing for the future.
1621182610-576,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-01-22/130976277813_a8ab564623726e14ea32_96.png,Workast,Project Management for Teams on Slack
1621182566-439,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-05-07/1110341098195_d28d2e6b0627058c05d0_96.png,Trivia,"Fun Games, Quiz, Polls and Watercooler"
1621182559-428,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2016-08-04/66215376118_d2af8373ada291e57ebb_96.png,AttendanceBot,"PTOs, time tracking, and shift planning for remote teams"
1621182468-131,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2020-06-06/1193018551520_314aa648c26fba23b609_96.png,Jira Reminders,"Get daily summary and notifications for issues you care about, without the noise."
1621182446-32,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-04-30/1096110290002_e2c832f788ea9c5348e3_96.png,Schedule,App for scheduling messages on Slack
1621182538-350,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2020-11-25/1551572395536_4856196445b12bfcfe29_96.png,GoToMeeting,A frictionless way to move from messaging to face-to-face meetings.
1621182552-398,https://gangchanger.slack.com/apps/category/AtHC5Q7RUJ-daily-tools,,,https://avatars.slack-edge.com/2021-02-09/1730367132018_43f8f38b9659ddef2131_96.png,Slack for Gmail,Send emails into Slack to discuss them with your teammates.
1621182538-363,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2020-12-16/1574755381046_4459c1456be0e66a34d0_96.png,Workflow Steps for Jira,Integrate and automate Jira actions into your workflows in Slack.
1621182538-361,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2020-06-24/1196147944694_1865468e60622866d467_96.png,Gong,Get real-time insights into your sales conversations and adapt your revenue strategy for success.
1621182603-567,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2019-10-11/794019066807_9bdd61368895cecb59ae_96.png,Secret Santa 2.0,Run a Secret Santa using Slack private messages!
1621182515-285,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-09-27/1383815413430_6c45db4fbac71148777a_96.png,High Five,Employee recognition and engagement tool for happier teams.
1621182574-478,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-04-24/351412048224_9f4cd62b61d0706e9a96_96.png,monday.com,"monday.com is a Work OS where teams create workflow apps in minutes to run their processes, projects, and everyday work from anywhere."
1621182496-231,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2019-06-21/672265587568_9ff8814e518fdab73599_96.jpg,Spike,Simple incident response management bot for Slack
1621182515-277,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-10-09/1403283701559_59716ad4536145cf006d_96.png,Weekaz,Time tracking solution managed entirely inside Slack. No external accounts required.
1621182452-77,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-02-15/316074573012_6e20e900d2366268a877_96.png,Kipwise Wiki,Team wiki with powerful integrations & search. Knowledge management solution for internal FAQs.
1621182580-488,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=3,https://avatars.slack-edge.com/2020-03-26/1029135366341_79bd8407939a8c2d1a6d_96.png,Snack 🍩,Spontaneous Video Chat Roulette with Icebreakers
1621182446-33,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2019-05-24/634098648099_189fa7241f16035b853c_96.png,OneBar,AI-driven FAQ wiki
1621182574-463,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2017-08-04/221756642528_4922bf5e3a4d9e4f80fd_96.png,Trello,Collaborate on Trello projects without leaving Slack.
1621182505-235,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2019-09-25/761126781251_cefb6d30c92a896d562b_96.png,Hexadecimal,No-nonsense website monitoring and status page service
1621182588-504,https://gangchanger.slack.com/apps/category/At01EB3C3VKK-enterprise-ready-apps,,,https://avatars.slack-edge.com/2020-03-17/994105556371_e69fff6815a16cfc7aee_96.png,Webex Call,Adding the Webex Teams calling app to your Slack workspace allows you to easily escalate conversations to rich voice and video interactions
1621182566-455,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-09-13/1384424609744_048417f1aee14722ffa3_96.png,re:loc,Automatically set your slack status/emoji based on location
1621182515-275,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-02-21/962834945749_ca069c6e4c27f48d50fd_96.png,Simple Goals,Goal and OKR awareness for your teams
1621182515-281,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-11-18/1504812940998_d782d7707483d706f148_96.png,Bug Reporting,Get fast website feedback from customers and QA.
1621182460-95,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2019-07-11/680425406306_ed2e096c273248ab71b5_96.png,Azure Boards,Monitor work item activity and create work items in your Azure Boards project from within Slack channels
1621182545-384,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-03-21/334235045829_1d1db85d6877560365df_96.png,Bitbucket Cloud,Get updates about your Bitbucket repositories and take action in Slack
1621182440-17,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2016-09-12/78649487781_23a78294a23ca53e1fb5_96.png,Nikabot Time Tracking,Easy Time Tracking in Slack
1621182505-256,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2020-12-29/1626693668576_3692d31f43a7f7a6b78f_96.png,Flax for ITSM,Your virtual IT support agent
1621182574-469,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2021-03-10/1838871109573_71ad0844bfc452d4fb6e_96.png,Outlook Calendar,"Sync your status, respond to invites, and see your schedule."
1621182603-554,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2020-07-23/1272247436353_793a149f241acbdfde89_96.png,DocuSign eSignature,Send and sign documents easily within Slack
1621182468-133,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2019-10-15/799206737862_e079cbb8d56a1b74e3ef_96.png,Zoho Show,"Create, collaborate, share and manage presentations, the smarter way."
